control_step,rollout_iteration_zero_based,active_envs,reward_mean_active,reward_min_active,reward_max_active,dense_mean_active,dense_abs_mean_active,terminal_sum_active,terminal_nonzero_events
234,4,12,0.08651144057512283,-0.025086935609579086,0.1553003489971161,0.08651144057512283,0.0989663377404213,0.0,0
235,4,12,0.08611934632062912,-0.02498222328722477,0.15509065985679626,0.08611934632062912,0.09855777025222778,0.0,0
236,4,12,0.08595675230026245,-0.02508636564016342,0.1545829325914383,0.08595675230026245,0.09846913814544678,0.0,0
237,4,12,0.08598899841308594,-0.025127563625574112,0.15480804443359375,0.08598899841308594,0.09852432459592819,0.0,0
238,4,12,0.08592499047517776,-0.02515293098986149,0.1540968120098114,0.08592499047517776,0.09843485802412033,0.0,0
239,4,12,0.08506786078214645,-0.025231704115867615,0.1544712334871292,0.08506786078214645,0.09763189405202866,0.0,0
240,4,12,0.08485841006040573,-0.02523837983608246,0.1540243923664093,0.08485841006040573,0.09745220094919205,0.0,0
241,5,12,0.0848890021443367,-0.02527671679854393,0.15430985391139984,0.0848890021443367,0.09750666469335556,0.0,0
242,5,12,0.08445421606302261,-0.02527080476284027,0.1518922597169876,0.08445421606302261,0.0970769003033638,0.0,0
243,5,12,0.08422625809907913,-0.025390587747097015,0.15138176083564758,0.08422625809907913,0.09686142951250076,0.0,0
244,5,12,0.084134541451931,-0.0255071260035038,0.15091688930988312,0.084134541451931,0.09684473276138306,0.0,0
245,5,12,0.08327575773000717,-0.025379905477166176,0.15085448324680328,0.08327575773000717,0.09589561820030212,0.0,0
246,5,12,0.08303647488355637,-0.025852737948298454,0.14963220059871674,0.08303647488355637,0.0958448052406311,0.0,0
247,5,12,0.08272811025381088,-0.025622138753533363,0.14882832765579224,0.08272811025381088,0.09542834013700485,0.0,0
248,5,12,0.0825771912932396,-0.025765953585505486,0.1487579345703125,0.0825771912932396,0.0953952893614769,0.0,0
249,5,12,0.08245719969272614,-0.025708161294460297,0.14836180210113525,0.08245719969272614,0.09527555108070374,0.0,0
250,5,12,0.0820593610405922,-0.025732574984431267,0.1481170356273651,0.0820593610405922,0.09485756605863571,0.0,0
251,5,12,0.0820656418800354,-0.025905761867761612,0.14769555628299713,0.0820656418800354,0.09491477161645889,0.0,0
252,5,12,0.08191720396280289,-0.025791892781853676,0.14775806665420532,0.08191720396280289,0.09473586827516556,0.0,0
253,5,12,0.08172237128019333,-0.02603241056203842,0.14740023016929626,0.08172237128019333,0.09465557336807251,0.0,0
254,5,12,0.08113451302051544,-0.025889167562127113,0.14614054560661316,0.08113451302051544,0.09402947872877121,0.0,0
255,5,12,0.08049153536558151,-0.025836525484919548,0.14505547285079956,0.08049153536558151,0.0933595672249794,0.0,0
256,5,12,0.08000599592924118,-0.026185952126979828,0.14404936134815216,0.08000599592924118,0.09305179119110107,0.0,0
257,5,12,0.07976824790239334,-0.026026878505945206,0.1423773467540741,0.07976824790239334,0.09274455904960632,0.0,0
258,5,12,0.0801784098148346,-0.026134833693504333,0.14480581879615784,0.0801784098148346,0.09318911284208298,0.0,0
259,5,12,0.07995054125785828,-0.026370583102107048,0.14451588690280914,0.07995054125785828,0.09304723143577576,0.0,0
260,5,12,0.07966359704732895,-0.026185188442468643,0.144001305103302,0.07966359704732895,0.09272048622369766,0.0,0
261,5,12,0.07918443530797958,-0.026577720418572426,0.1430519074201584,0.07918443530797958,0.09240975230932236,0.0,0
262,5,12,0.07896357774734497,-0.02610393613576889,0.14279918372631073,0.07896357774734497,0.09197656065225601,0.0,0
263,5,12,0.07845065742731094,-0.02652965486049652,0.14123205840587616,0.07845065742731094,0.09168702363967896,0.0,0
264,5,12,0.07838499546051025,-0.026670990511775017,0.14378972351551056,0.07838499546051025,0.09165052324533463,0.0,0
265,5,12,0.07816392928361893,-0.026578674092888832,0.1437307894229889,0.07816392928361893,0.09140408784151077,0.0,0
266,5,12,-0.061584729701280594,-0.584694504737854,0.14309188723564148,-0.061584729701280594,0.2306561917066574,0.0,0
267,5,12,0.010302177630364895,-0.29542845487594604,0.14174893498420715,0.010302177630364895,0.1579962521791458,0.0,0
268,5,12,0.07349520176649094,-0.04030751436948776,0.1415678709745407,0.07349520176649094,0.09356928616762161,0.0,0
269,5,12,0.07229623943567276,-0.04331599920988083,0.14107967913150787,0.07229623943567276,0.0939028337597847,0.0,0
270,5,12,0.0768219605088234,-0.02551368996500969,0.14044876396656036,0.0768219605088234,0.08950615674257278,0.0,0
271,5,12,0.0769716277718544,-0.02577512152493,0.14338016510009766,0.0769716277718544,0.08983004093170166,0.0,0
272,5,12,0.07673836499452591,-0.025622904300689697,0.14261813461780548,0.07673836499452591,0.08950165659189224,0.0,0
273,5,12,0.07608935981988907,-0.026441536843776703,0.14223767817020416,0.07608935981988907,0.08929245918989182,0.0,0
274,5,12,0.07525692135095596,-0.027636490762233734,0.1410522758960724,0.07525692135095596,0.0890418291091919,0.0,0
275,5,12,0.07458513975143433,-0.02925907075405121,0.14025208353996277,0.07458513975143433,0.08911842107772827,0.0,0
276,5,12,0.07402753829956055,-0.030511436983942986,0.14010901749134064,0.07402753829956055,0.08919838070869446,0.0,0
277,5,12,0.0731949582695961,-0.03190818801522255,0.14141418039798737,0.0731949582695961,0.08909834176301956,0.0,0
278,5,12,0.07256961613893509,-0.033756598830223083,0.139950692653656,0.07256961613893509,0.08939757198095322,0.0,0
279,5,12,0.07152029871940613,-0.03530345857143402,0.13704165816307068,0.07152029871940613,0.08915984630584717,0.0,0
280,5,12,0.07063289731740952,-0.03760715574026108,0.13540124893188477,0.07063289731740952,0.08940766006708145,0.0,0
281,5,12,0.0695730671286583,-0.04009605199098587,0.13493558764457703,0.0695730671286583,0.08960413932800293,0.0,0
282,5,12,0.06874116510152817,-0.043017543852329254,0.1335289478302002,0.06874116510152817,0.09019440412521362,0.0,0
283,5,12,0.0680820569396019,-0.04632507264614105,0.13670767843723297,0.0680820569396019,0.09123632311820984,0.0,0
284,5,12,0.06657836586236954,-0.051810987293720245,0.1359020173549652,0.06657836586236954,0.09244778007268906,0.0,0
285,5,12,0.0147643918171525,-0.25718796253204346,0.13578622043132782,0.0147643918171525,0.14327563345432281,0.0,0
286,5,12,0.022920146584510803,-0.2226545512676239,0.13471843302249908,0.022920146584510803,0.1341504007577896,0.0,0
287,5,12,0.05879174545407295,-0.07745391130447388,0.13404017686843872,0.05879174545407295,0.09744295477867126,0.0,0
288,5,12,0.07482818514108658,-0.011680789291858673,0.1344677060842514,0.07482818514108658,0.0806247815489769,0.0,0
289,6,12,0.07229085266590118,-0.02444348856806755,0.13694852590560913,0.07229085266590118,0.0844915509223938,0.0,0
290,6,12,0.07124531269073486,-0.02554590068757534,0.13584831357002258,0.07124531269073486,0.08394896239042282,0.0,0
291,6,12,0.07017972320318222,-0.02773815393447876,0.13562415540218353,0.07017972320318222,0.08392488956451416,0.0,0
292,6,12,0.06943932920694351,-0.02711711823940277,0.13415852189064026,0.06943932920694351,0.08289263397455215,0.0,0
293,6,12,0.06908752769231796,-0.026944313198328018,0.13398496806621552,0.06908752769231796,0.0824817419052124,0.0,0
294,6,12,0.0686984583735466,-0.025937233120203018,0.13432395458221436,0.0686984583735466,0.08163649588823318,0.0,0
295,6,12,0.06783267110586166,-0.02603050321340561,0.13454066216945648,0.06783267110586166,0.08083757758140564,0.0,0
296,6,12,0.06815993040800095,-0.025542601943016052,0.1349480152130127,0.06815993040800095,0.08087318390607834,0.0,0
297,6,12,0.06793030351400375,-0.0255313478410244,0.13543729484081268,0.06793030351400375,0.08065172284841537,0.0,0
298,6,12,0.06738639622926712,-0.0254155732691288,0.1355248987674713,0.06738639622926712,0.08004247397184372,0.0,0
299,6,12,0.06714586168527603,-0.024929389357566833,0.13617950677871704,0.06714586168527603,0.07955143600702286,0.0,0
300,6,12,0.06554929167032242,-0.025065384805202484,0.13169655203819275,0.06554929167032242,0.07803801447153091,0.0,0
301,6,12,0.06526119261980057,-0.024966392666101456,0.1306617707014084,0.06526119261980057,0.07770974189043045,0.0,0
302,6,12,0.06525138020515442,-0.024800453335046768,0.1310875564813614,0.06525138020515442,0.07764509320259094,0.0,0
303,6,12,0.06417766213417053,-0.024724159389734268,0.12875601649284363,0.06417766213417053,0.07646255940198898,0.0,0
304,6,12,0.0629459097981453,-0.025057945400476456,0.12636235356330872,0.0629459097981453,0.07534798234701157,0.0,0
305,6,12,0.06258323043584824,-0.02468620240688324,0.12651829421520233,0.06258323043584824,0.07487041503190994,0.0,0
306,6,12,0.062422409653663635,-0.02468772977590561,0.1262427270412445,0.062422409653663635,0.07465173304080963,0.0,0
307,6,12,0.06196136772632599,-0.024766311049461365,0.12483686953783035,0.06196136772632599,0.07426909357309341,0.0,0
308,6,12,0.061968591064214706,-0.02435069903731346,0.12635557353496552,0.061968591064214706,0.07412805408239365,0.0,0
309,6,12,0.06017416715621948,-0.02456699311733246,0.12550152838230133,0.06017416715621948,0.0724518820643425,0.0,0
310,6,12,0.05932280048727989,-0.024492226541042328,0.12487737089395523,0.05932280048727989,0.07154291868209839,0.0,0
311,6,12,0.05797772482037544,-0.024453315883874893,0.12327713519334793,0.05797772482037544,0.0701836571097374,0.0,0
312,6,12,0.05811290070414543,-0.024268683046102524,0.12218297272920609,0.05811290070414543,0.07023738324642181,0.0,0
313,6,12,0.05803196504712105,-0.024373970925807953,0.1215757355093956,0.05803196504712105,0.0702032521367073,0.0,0
314,6,12,0.05760018154978752,-0.024128492921590805,0.12480735033750534,0.05760018154978752,0.06960237771272659,0.0,0
315,6,12,0.05732494220137596,-0.024419747292995453,0.1240367665886879,0.05732494220137596,0.06949669122695923,0.0,0
316,6,12,0.05682888254523277,-0.024159584194421768,0.12309510260820389,0.05682888254523277,0.06883098185062408,0.0,0
317,6,12,0.05616311356425285,-0.024288710206747055,0.12130866199731827,0.05616311356425285,0.06821957975625992,0.0,0
318,6,12,0.05667944625020027,-0.024337347596883774,0.1205374225974083,0.05667944625020027,0.06875085085630417,0.0,0
319,6,12,0.056138068437576294,-0.024171028286218643,0.11932040005922318,0.056138068437576294,0.06806628406047821,0.0,0
320,6,12,0.05551376938819885,-0.024125631898641586,0.11849483102560043,0.05551376938819885,0.06750953942537308,0.0,0
321,6,12,-0.11476416140794754,-0.6513521075248718,0.12093671411275864,-0.11476416140794754,0.22258418798446655,0.0,0
322,6,12,0.038001205772161484,-0.038683198392391205,0.11982183903455734,0.038001205772161484,0.06916115432977676,0.0,0
323,6,12,0.037092771381139755,-0.04063057899475098,0.11874862760305405,0.037092771381139755,0.06936275213956833,0.0,0
324,6,12,0.04094470664858818,-0.024203399196267128,0.11692463606595993,0.04094470664858818,0.06480438262224197,0.0,0
325,6,12,0.0432857871055603,-0.023956069722771645,0.11354215443134308,0.0432857871055603,0.06025122106075287,0.0,0
326,6,12,0.04384634271264076,-0.023675307631492615,0.11282467842102051,0.04384634271264076,0.05922817811369896,0.0,0
327,6,12,0.04482041671872139,-0.023811493068933487,0.11397469788789749,0.04482041671872139,0.058826860040426254,0.0,0
328,6,12,0.045306116342544556,-0.02380291000008583,0.11290222406387329,0.045306116342544556,0.057660654187202454,0.0,0
329,6,12,0.04500102996826172,-0.02363658882677555,0.11232198774814606,0.04500102996826172,0.05729462578892708,0.0,0
330,6,12,0.04502693936228752,-0.023908386006951332,0.11208388954401016,0.04502693936228752,0.056880805641412735,0.0,0
331,6,12,0.04455447569489479,-0.0235692597925663,0.1115732491016388,0.04455447569489479,0.05624326691031456,0.0,0
332,6,12,0.04350338503718376,-0.023669395595788956,0.10894637554883957,0.04350338503718376,0.05578002333641052,0.0,0
333,6,12,0.04427507892251015,-0.02352672442793846,0.10991852730512619,0.04427507892251015,0.05596870183944702,0.0,0
334,6,12,0.04346108064055443,-0.023389587178826332,0.1090342104434967,0.04346108064055443,0.05560940504074097,0.0,0
335,6,12,0.04310869798064232,-0.02368045784533024,0.10867473483085632,0.04310869798064232,0.054975975304841995,0.0,0
336,6,12,0.042306531220674515,-0.02352996915578842,0.1082378551363945,0.042306531220674515,0.05473698675632477,0.0,0
337,7,12,0.041631218045949936,-0.02321372926235199,0.10774240642786026,0.041631218045949936,0.05476516857743263,0.0,0
338,7,12,0.04179887846112251,-0.023629531264305115,0.10747960209846497,0.04179887846112251,0.05441652238368988,0.0,0
339,7,12,0.04163530468940735,-0.02313438430428505,0.10728337615728378,0.04163530468940735,0.05492992326617241,0.0,0
340,7,12,0.04151749238371849,-0.023332558572292328,0.10682981461286545,0.04151749238371849,0.05379955470561981,0.0,0
341,7,12,0.04019410163164139,-0.023003730922937393,0.10675033181905746,0.04019410163164139,0.05413690209388733,0.0,0
342,7,12,0.03940759226679802,-0.023270759731531143,0.10635807365179062,0.03940759226679802,0.05390678346157074,0.0,0
343,7,12,0.039710719138383865,-0.023113975301384926,0.10590007901191711,0.039710719138383865,0.05275793746113777,0.0,0
344,7,12,0.03867268189787865,-0.02278343215584755,0.105528324842453,0.03867268189787865,0.05349172279238701,0.0,0
345,7,12,0.03887048736214638,-0.023228034377098083,0.10495603829622269,0.03887048736214638,0.05257858335971832,0.0,0
346,7,12,0.03808500990271568,-0.022989997640252113,0.10495136678218842,0.03808500990271568,0.05362595245242119,0.0,0
347,7,12,0.03723251074552536,-0.02302642911672592,0.10437538474798203,0.03723251074552536,0.05380958318710327,0.0,0
348,7,12,0.037604473531246185,-0.02294517494738102,0.10429643839597702,0.037604473531246185,0.052269455045461655,0.0,0
349,7,12,0.03567500412464142,-0.022765692323446274,0.1018039733171463,0.03567500412464142,0.05260852351784706,0.0,0
350,7,12,0.03606586158275604,-0.02300907112658024,0.10065468400716782,0.03606586158275604,0.051530878990888596,0.0,0
351,7,12,0.034258488565683365,-0.023035012185573578,0.10048072785139084,0.034258488565683365,0.05281307175755501,0.0,0
352,7,12,0.03407418727874756,-0.022686729207634926,0.10009973496198654,0.03407418727874756,0.05284968391060829,0.0,0
353,7,12,0.033339764922857285,-0.022836456075310707,0.0996604636311531,0.033339764922857285,0.05258510634303093,0.0,0
354,7,12,0.03207496181130409,-0.02262760140001774,0.09945086389780045,0.03207496181130409,0.05319046601653099,0.0,0
355,7,12,0.030416568741202354,-0.0237510297447443,0.09861429035663605,0.030416568741202354,0.05360429361462593,0.0,0
356,7,12,0.030351916328072548,-0.02365928515791893,0.09824284166097641,0.030351916328072548,0.05344964563846588,0.0,0
357,7,12,0.029976457357406616,-0.0238681398332119,0.09771521389484406,0.029976457357406616,0.05308598279953003,0.0,0
358,7,12,0.029880017042160034,-0.023916587233543396,0.09731004387140274,0.029880017042160034,0.053016502410173416,0.0,0
359,7,12,0.028228243812918663,-0.02384849637746811,0.09672702848911285,0.028228243812918663,0.05135709419846535,0.0,0
360,7,12,0.028737874701619148,-0.02387157455086708,0.09644725173711777,0.028737874701619148,0.0519229955971241,0.0,0
361,7,12,0.02833542786538601,-0.02396293729543686,0.09601613134145737,0.02833542786538601,0.05139370635151863,0.0,0
362,7,12,0.02777983993291855,-0.0239596925675869,0.09319010376930237,0.02777983993291855,0.05086984112858772,0.0,0
363,7,12,0.027311839163303375,-0.02409416064620018,0.09248221665620804,0.027311839163303375,0.05045858398079872,0.0,0
364,7,12,0.02692069672048092,-0.024191435426473618,0.09218934178352356,0.02692069672048092,0.04999668523669243,0.0,0
365,7,12,-0.01665390282869339,-0.48728257417678833,0.09143932163715363,-0.01665390282869339,0.08778979629278183,0.0,0
366,7,12,0.019641296938061714,-0.048951320350170135,0.09121319651603699,0.019641296938061714,0.050858136266469955,0.0,0
367,7,12,0.020549777895212173,-0.03186921775341034,0.09058067202568054,0.020549777895212173,0.04904691502451897,0.0,0
368,7,12,0.021230779588222504,-0.024431761354207993,0.08981917053461075,0.021230779588222504,0.0477423369884491,0.0,0
369,7,12,0.022274643182754517,-0.02395549789071083,0.0890868604183197,0.022274643182754517,0.04593976214528084,0.0,0
370,7,12,0.021942773833870888,-0.024495277553796768,0.08880863338708878,0.021942773833870888,0.045803654938936234,0.0,0
371,7,12,0.022574977949261665,-0.024464569985866547,0.08801185339689255,0.022574977949261665,0.045644041150808334,0.0,0
372,7,12,0.02258876897394657,-0.024339064955711365,0.08781266212463379,0.02258876897394657,0.04579099640250206,0.0,0
373,7,12,0.021792398765683174,-0.024510154500603676,0.08683120459318161,0.021792398765683174,0.0450187511742115,0.0,0
374,7,12,0.02178449183702469,-0.024595031514763832,0.0865224227309227,0.02178449183702469,0.0450298897922039,0.0,0
375,7,12,0.02127327211201191,-0.02454601228237152,0.08573725819587708,0.02127327211201191,0.04449835419654846,0.0,0
376,7,12,0.020874053239822388,-0.024508628994226456,0.0851110965013504,0.020874053239822388,0.044002652168273926,0.0,0
377,7,12,0.021326085552573204,-0.024583395570516586,0.08470594137907028,0.021326085552573204,0.04461820796132088,0.0,0
378,7,12,0.02074434794485569,-0.024583015590906143,0.08361024409532547,0.02074434794485569,0.04391026869416237,0.0,0
379,7,12,0.02036968432366848,-0.02476573921740055,0.08262955397367477,0.02036968432366848,0.04354746267199516,0.0,0
380,7,12,0.019690968096256256,-0.024879034608602524,0.0824250876903534,0.019690968096256256,0.04304736852645874,0.0,0
381,7,12,0.01923094503581524,-0.024790726602077484,0.0811971053481102,0.01923094503581524,0.04237906262278557,0.0,0
382,7,12,0.018910126760601997,-0.024714432656764984,0.08056768774986267,0.018910126760601997,0.0420922227203846,0.0,0
383,7,12,0.019013507291674614,-0.024921569973230362,0.08024029433727264,0.019013507291674614,0.04240189492702484,0.0,0
384,7,12,0.018670937046408653,-0.024840697646141052,0.07903420180082321,0.018670937046408653,0.04183482006192207,0.0,0
385,8,12,0.01770736463367939,-0.025029907003045082,0.07757070660591125,0.01770736463367939,0.041608382016420364,0.0,0
386,8,12,0.01737665757536888,-0.024922141805291176,0.07750315219163895,0.01737665757536888,0.041344959288835526,0.0,0
