checkpoint,env,sequence,pass,tile_x,tile_y,gu_current,gu_optimistic_ceiling,ceiling_margin_to_target,clearcoat_min_um,limiting_term_current,disposition
finish_rule,4,0,1,3,0,52.674,76.046,6.046,43.972,q_scratch,plausible_rework_candidate
finish_rule,4,0,1,3,1,69.117,75.242,5.242,43.185,q_scratch,plausible_rework_candidate
finish_rule,4,0,1,3,2,73.563,74.434,4.434,42.322,q_clearcoat,target_met
finish_rule,4,0,1,3,3,67.12,74.085,4.085,41.793,q_scratch,plausible_rework_candidate
finish_rule,4,0,1,3,4,62.499,74.307,4.307,41.758,q_ra,plausible_rework_candidate
finish_rule,4,0,1,4,0,74.069,75.965,5.965,44.16,q_clearcoat,target_met
finish_rule,4,0,1,4,1,74.711,75.699,5.699,43.823,q_clearcoat,target_met
finish_rule,4,0,1,4,2,68.313,75.3,5.3,43.345,q_scratch,plausible_rework_candidate
finish_rule,4,0,1,4,3,60.954,75.336,5.336,43.206,q_ra,plausible_rework_candidate
finish_rule,4,0,1,4,4,70.524,75.218,5.218,43.079,q_scratch,target_met
finish_rule,4,0,2,0,0,71.489,74.674,4.674,42.716,q_uniformity,target_met
finish_rule,4,0,2,0,1,69.008,73.175,3.175,41.207,q_clearcoat,plausible_rework_candidate
finish_rule,4,0,2,0,2,68.23,71.18,1.18,39.34,q_clearcoat,plausible_rework_candidate
finish_rule,4,0,2,0,3,66.16,68.73,-1.27,37.717,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,4,0,2,0,4,63.659,69.791,-0.209,37.564,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,4,0,2,1,0,73.084,74.607,4.607,42.663,q_clearcoat,target_met
finish_rule,4,0,2,1,1,71.751,73.116,3.116,41.278,q_clearcoat,target_met
finish_rule,4,0,2,1,2,62.589,70.576,0.576,39.357,q_clearcoat,plausible_rework_candidate
finish_rule,4,0,2,1,3,59.531,68.468,-1.532,37.995,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,4,0,2,1,4,63.906,68.485,-1.515,37.606,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,4,0,2,2,0,64.16,74.562,4.562,42.733,q_scratch,plausible_rework_candidate
finish_rule,4,0,2,2,1,66.998,73.284,3.284,41.62,q_clearcoat,plausible_rework_candidate
finish_rule,4,0,2,2,2,67.18,72.3,2.3,40.562,q_clearcoat,plausible_rework_candidate
finish_rule,4,0,2,2,3,65.817,70.85,0.85,39.422,q_clearcoat,plausible_rework_candidate
finish_rule,4,0,2,2,4,63.235,70.639,0.639,39.037,q_clearcoat,plausible_rework_candidate
finish_rule,4,0,2,3,0,60.677,74.771,4.771,43.108,q_scratch,plausible_rework_candidate
finish_rule,4,0,2,3,1,71.137,73.728,3.728,42.242,q_clearcoat,target_met
finish_rule,4,0,2,3,2,71.542,72.622,2.622,41.306,q_clearcoat,target_met
finish_rule,4,0,2,3,3,67.769,72.137,2.137,40.777,q_clearcoat,plausible_rework_candidate
finish_rule,4,0,2,3,4,66.942,72.331,2.331,40.738,q_clearcoat,plausible_rework_candidate
finish_rule,4,0,2,4,0,72.144,74.595,4.595,43.214,q_clearcoat,target_met
finish_rule,4,0,2,4,1,73.151,74.228,4.228,42.843,q_clearcoat,target_met
finish_rule,4,0,2,4,2,69.54,73.702,3.702,42.335,q_clearcoat,plausible_rework_candidate
finish_rule,4,0,2,4,3,68.234,73.715,3.715,42.199,q_uniformity,plausible_rework_candidate
finish_rule,4,0,2,4,4,69.941,73.496,3.496,42.027,q_clearcoat,plausible_rework_candidate
finish_rule,6,0,1,0,0,68.707,75.336,5.336,40.033,q_scratch,plausible_rework_candidate
finish_rule,6,0,1,0,1,73.88,75.115,5.115,40.082,q_clearcoat,target_met
finish_rule,6,0,1,0,2,72.067,73.969,3.969,39.608,q_clearcoat,target_met
finish_rule,6,0,1,0,3,69.834,73.653,3.653,39.196,q_clearcoat,plausible_rework_candidate
finish_rule,6,0,1,0,4,68.855,74.12,4.12,39.03,q_clearcoat,plausible_rework_candidate
finish_rule,6,0,1,1,0,64.793,74.829,4.829,39.683,q_scratch,plausible_rework_candidate
finish_rule,6,0,1,1,1,65.086,74.396,4.396,39.86,q_scratch,plausible_rework_candidate
finish_rule,6,0,1,1,2,70.195,74.149,4.149,40.058,q_clearcoat,target_met
finish_rule,6,0,1,1,3,71.756,73.17,3.17,39.665,q_clearcoat,target_met
finish_rule,6,0,1,1,4,58.504,72.883,2.883,39.423,q_scratch,plausible_rework_candidate
finish_rule,6,0,1,2,0,71.696,73.261,3.261,38.781,q_clearcoat,target_met
finish_rule,6,0,1,2,1,64.541,73.113,3.113,39.343,q_scratch,plausible_rework_candidate
finish_rule,6,0,1,2,2,69.627,74.058,4.058,40.504,q_clearcoat,plausible_rework_candidate
finish_rule,6,0,1,2,3,70.3,74.24,4.24,41.087,q_clearcoat,target_met
finish_rule,6,0,1,2,4,65.016,73.862,3.862,41.048,q_scratch,plausible_rework_candidate
finish_rule,6,0,1,3,0,72.138,73.637,3.637,38.575,q_clearcoat,target_met
finish_rule,6,0,1,3,1,70.76,71.53,1.53,38.624,q_clearcoat,target_met
finish_rule,6,0,1,3,2,68.96,73.431,3.431,40.524,q_clearcoat,plausible_rework_candidate
finish_rule,6,0,1,3,3,70.063,74.25,4.25,41.928,q_clearcoat,target_met
finish_rule,6,0,1,3,4,73.113,74.512,4.512,42.59,q_clearcoat,target_met
finish_rule,6,0,1,4,0,73.65,74.311,4.311,38.747,q_clearcoat,target_met
finish_rule,6,0,1,4,1,71.611,72.465,2.465,38.733,q_clearcoat,target_met
finish_rule,6,0,1,4,2,68.211,73.452,3.452,40.635,q_clearcoat,plausible_rework_candidate
finish_rule,6,0,1,4,3,68.307,74.62,4.62,42.589,q_scratch,plausible_rework_candidate
finish_rule,6,0,1,4,4,73.621,75.228,5.228,43.714,q_clearcoat,target_met
finish_rule,6,0,2,0,0,67.245,73.318,3.318,39.274,q_clearcoat,plausible_rework_candidate
finish_rule,6,0,2,0,1,71.282,72.973,2.973,39.267,q_clearcoat,target_met
finish_rule,6,0,2,0,2,69.227,71.404,1.404,38.716,q_clearcoat,plausible_rework_candidate
finish_rule,6,0,2,0,3,68.623,70.952,0.952,38.339,q_clearcoat,plausible_rework_candidate
finish_rule,6,0,2,0,4,67.647,71.32,1.32,38.187,q_clearcoat,plausible_rework_candidate
finish_rule,6,0,2,1,0,66.164,72.551,2.551,38.883,q_clearcoat,plausible_rework_candidate
finish_rule,6,0,2,1,1,67.153,72.181,2.181,39.045,q_clearcoat,plausible_rework_candidate
finish_rule,6,0,2,1,2,70.429,71.957,1.957,39.214,q_clearcoat,target_met
finish_rule,6,0,2,1,3,69.511,70.832,0.832,38.824,q_clearcoat,plausible_rework_candidate
finish_rule,6,0,2,1,4,62.76,70.258,0.258,38.53,q_clearcoat,plausible_rework_candidate
finish_rule,6,0,2,2,0,68.451,70.289,0.289,37.932,q_clearcoat,plausible_rework_candidate
finish_rule,6,0,2,2,1,65.489,70.642,0.642,38.517,q_clearcoat,plausible_rework_candidate
finish_rule,6,0,2,2,2,69.482,72.055,2.055,39.659,q_clearcoat,plausible_rework_candidate
finish_rule,6,0,2,2,3,70.611,72.464,2.464,40.255,q_clearcoat,target_met
finish_rule,6,0,2,2,4,66.54,71.996,1.996,40.176,q_clearcoat,plausible_rework_candidate
finish_rule,6,0,2,3,0,69.044,70.495,0.495,37.737,q_clearcoat,plausible_rework_candidate
finish_rule,6,0,2,3,1,67.796,68.573,-1.427,37.787,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,6,0,2,3,2,69.306,71.476,1.476,39.685,q_clearcoat,plausible_rework_candidate
finish_rule,6,0,2,3,3,70.577,72.675,2.675,41.083,q_clearcoat,target_met
finish_rule,6,0,2,3,4,71.62,73.03,3.03,41.721,q_clearcoat,target_met
finish_rule,6,0,2,4,0,70.406,71.252,1.252,37.9,q_clearcoat,target_met
finish_rule,6,0,2,4,1,68.797,69.576,-0.424,37.904,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,6,0,2,4,2,69.36,71.59,1.59,39.817,q_clearcoat,plausible_rework_candidate
finish_rule,6,0,2,4,3,69.469,73.169,3.169,41.74,q_clearcoat,plausible_rework_candidate
finish_rule,6,0,2,4,4,71.915,73.899,3.899,42.828,q_clearcoat,target_met
finish_rule,7,0,1,0,0,74.102,76.078,6.078,42.054,q_uniformity,target_met
finish_rule,7,0,1,0,1,73.962,75.301,5.301,42.1,q_clearcoat,target_met
finish_rule,7,0,1,0,2,73.869,74.983,4.983,42.685,q_clearcoat,target_met
finish_rule,7,0,1,0,3,73.827,75.338,5.338,43.722,q_clearcoat,target_met
finish_rule,7,0,1,0,4,73.704,75.768,5.768,44.563,q_clearcoat,target_met
finish_rule,7,0,1,1,0,62.971,75.444,5.444,41.372,q_scratch,plausible_rework_candidate
finish_rule,7,0,1,1,1,74.049,74.609,4.609,41.423,q_clearcoat,target_met
finish_rule,7,0,1,1,2,73.854,74.863,4.863,42.36,q_clearcoat,target_met
finish_rule,7,0,1,1,3,66.048,74.995,4.995,43.298,q_scratch,plausible_rework_candidate
finish_rule,7,0,1,1,4,67.172,75.621,5.621,44.305,q_scratch,plausible_rework_candidate
finish_rule,7,0,1,2,0,49.647,74.545,4.545,40.395,q_ra,plausible_rework_candidate
finish_rule,7,0,1,2,1,68.252,73.701,3.701,40.519,q_scratch,plausible_rework_candidate
finish_rule,7,0,1,2,2,58.573,74.328,4.328,41.692,q_scratch,plausible_rework_candidate
finish_rule,7,0,1,2,3,61.713,74.888,4.888,43.001,q_scratch,plausible_rework_candidate
finish_rule,7,0,1,2,4,69.391,75.589,5.589,44.153,q_scratch,plausible_rework_candidate
finish_rule,7,0,1,3,0,73.281,74.398,4.398,39.767,q_clearcoat,target_met
finish_rule,7,0,1,3,1,55.059,73.39,3.39,39.936,q_scratch,plausible_rework_candidate
finish_rule,7,0,1,3,2,72.202,74.028,4.028,41.219,q_clearcoat,target_met
finish_rule,7,0,1,3,3,73.635,74.615,4.615,42.698,q_clearcoat,target_met
finish_rule,7,0,1,3,4,70.913,75.465,5.465,44.125,q_scratch,target_met
finish_rule,7,0,1,4,0,73.363,74.856,4.856,39.562,q_clearcoat,target_met
finish_rule,7,0,1,4,1,60.828,73.928,3.928,39.865,q_scratch,plausible_rework_candidate
finish_rule,7,0,1,4,2,56.855,74.215,4.215,41.133,q_scratch,plausible_rework_candidate
finish_rule,7,0,1,4,3,73.377,74.648,4.648,42.676,q_clearcoat,target_met
finish_rule,7,0,1,4,4,74.254,75.445,5.445,44.157,q_clearcoat,target_met
finish_rule,7,0,2,0,0,71.5,74.676,4.676,41.311,q_uniformity,target_met
finish_rule,7,0,2,0,1,71.953,73.785,3.785,41.282,q_clearcoat,target_met
finish_rule,7,0,2,0,2,72.058,73.436,3.436,41.777,q_clearcoat,target_met
finish_rule,7,0,2,0,3,72.222,73.956,3.956,42.803,q_clearcoat,target_met
finish_rule,7,0,2,0,4,71.727,74.476,4.476,43.626,q_clearcoat,target_met
finish_rule,7,0,2,1,0,66.031,73.881,3.881,40.619,q_scratch,plausible_rework_candidate
finish_rule,7,0,2,1,1,72.173,72.852,2.852,40.56,q_clearcoat,target_met
finish_rule,7,0,2,1,2,72.144,73.331,3.331,41.496,q_clearcoat,target_met
finish_rule,7,0,2,1,3,67.664,73.536,3.536,42.371,q_clearcoat,plausible_rework_candidate
finish_rule,7,0,2,1,4,69.625,74.307,4.307,43.376,q_clearcoat,plausible_rework_candidate
finish_rule,7,0,2,2,0,56.728,72.342,2.342,39.498,q_scratch,plausible_rework_candidate
finish_rule,7,0,2,2,1,68.97,71.583,1.583,39.62,q_clearcoat,plausible_rework_candidate
finish_rule,7,0,2,2,2,65.43,72.634,2.634,40.819,q_clearcoat,plausible_rework_candidate
finish_rule,7,0,2,2,3,66.161,73.392,3.392,42.084,q_clearcoat,plausible_rework_candidate
finish_rule,7,0,2,2,4,70.255,74.22,4.22,43.202,q_clearcoat,target_met
finish_rule,7,0,2,3,0,70.767,72.032,2.032,38.917,q_clearcoat,target_met
finish_rule,7,0,2,3,1,61.084,71.06,1.06,39.052,q_scratch,plausible_rework_candidate
finish_rule,7,0,2,3,2,71.392,72.147,2.147,40.318,q_clearcoat,target_met
finish_rule,7,0,2,3,3,71.801,72.998,2.998,41.742,q_clearcoat,target_met
finish_rule,7,0,2,3,4,72.004,74.084,4.084,43.166,q_clearcoat,target_met
finish_rule,7,0,2,4,0,70.488,72.303,2.303,38.697,q_clearcoat,target_met
finish_rule,7,0,2,4,1,64.255,71.525,1.525,38.978,q_clearcoat,plausible_rework_candidate
finish_rule,7,0,2,4,2,64.102,72.219,2.219,40.197,q_clearcoat,plausible_rework_candidate
finish_rule,7,0,2,4,3,71.609,72.997,2.997,41.705,q_clearcoat,target_met
finish_rule,7,0,2,4,4,72.462,74.074,4.074,43.201,q_clearcoat,target_met
finish_rule,8,0,1,0,0,73.956,75.947,5.947,42.093,q_uniformity,target_met
finish_rule,8,0,1,0,1,74.029,75.009,5.009,41.198,q_clearcoat,target_met
finish_rule,8,0,1,0,2,73.06,74.304,4.304,40.303,q_clearcoat,target_met
finish_rule,8,0,1,0,3,73.034,73.818,3.818,39.611,q_clearcoat,target_met
finish_rule,8,0,1,0,4,72.161,74.06,4.06,39.421,q_clearcoat,target_met
finish_rule,8,0,1,1,0,74.467,75.679,5.679,42.178,q_clearcoat,target_met
finish_rule,8,0,1,1,1,73.425,74.496,4.496,41.023,q_clearcoat,target_met
finish_rule,8,0,1,1,2,67.743,73.445,3.445,39.841,q_scratch,plausible_rework_candidate
finish_rule,8,0,1,1,3,59.903,72.339,2.339,38.863,q_scratch,plausible_rework_candidate
finish_rule,8,0,1,1,4,64.289,72.771,2.771,38.691,q_scratch,plausible_rework_candidate
finish_rule,8,0,1,2,0,73.177,75.243,5.243,42.112,q_clearcoat,target_met
finish_rule,8,0,1,2,1,72.818,73.871,3.871,40.697,q_clearcoat,target_met
finish_rule,8,0,1,2,2,67.073,71.71,1.71,38.944,q_clearcoat,plausible_rework_candidate
finish_rule,8,0,1,2,3,59.288,71.714,1.714,38.265,q_scratch,plausible_rework_candidate
finish_rule,8,0,1,2,4,71.583,72.551,2.551,38.262,q_clearcoat,target_met
finish_rule,8,0,1,3,0,67.32,75.128,5.128,42.002,q_scratch,plausible_rework_candidate
finish_rule,8,0,1,3,1,65.855,73.134,3.134,40.174,q_scratch,plausible_rework_candidate
finish_rule,8,0,1,3,2,70.607,71.642,1.642,38.569,q_clearcoat,target_met
finish_rule,8,0,1,3,3,63.57,72.749,2.749,38.311,q_scratch,plausible_rework_candidate
finish_rule,8,0,1,3,4,53.901,72.815,2.815,38.334,q_ra,plausible_rework_candidate
finish_rule,8,0,1,4,0,65.59,75.181,5.181,41.895,q_scratch,plausible_rework_candidate
finish_rule,8,0,1,4,1,56.562,73.36,3.36,40.074,q_scratch,plausible_rework_candidate
finish_rule,8,0,1,4,2,57.936,72.309,2.309,38.518,q_scratch,plausible_rework_candidate
finish_rule,8,0,1,4,3,66.588,73.031,3.031,38.375,q_scratch,plausible_rework_candidate
finish_rule,8,0,1,4,4,68.082,73.206,3.206,38.439,q_clearcoat,plausible_rework_candidate
finish_rule,8,0,2,0,0,71.341,74.498,4.498,41.32,q_clearcoat,target_met
finish_rule,8,0,2,0,1,71.795,73.21,3.21,40.353,q_clearcoat,target_met
finish_rule,8,0,2,0,2,70.644,72.112,2.112,39.421,q_clearcoat,target_met
finish_rule,8,0,2,0,3,70.32,71.223,1.223,38.706,q_clearcoat,target_met
finish_rule,8,0,2,0,4,68.742,71.22,1.22,38.483,q_clearcoat,plausible_rework_candidate
finish_rule,8,0,2,1,0,72.412,74.206,4.206,41.379,q_clearcoat,target_met
finish_rule,8,0,2,1,1,71.319,72.556,2.556,40.133,q_clearcoat,target_met
finish_rule,8,0,2,1,2,69.614,71.013,1.013,38.94,q_clearcoat,plausible_rework_candidate
finish_rule,8,0,2,1,3,62.814,69.153,-0.847,37.923,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,8,0,2,1,4,63.985,69.258,-0.742,37.719,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,8,0,2,2,0,71.116,73.609,3.609,41.231,q_clearcoat,target_met
finish_rule,8,0,2,2,1,70.755,71.874,1.874,39.821,q_clearcoat,target_met
finish_rule,8,0,2,2,2,66.544,68.612,-1.388,37.997,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,8,0,2,2,3,60.624,67.732,-2.268,37.286,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,8,0,2,2,4,67.489,68.46,-1.54,37.276,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,8,0,2,3,0,69.173,73.507,3.507,41.14,q_clearcoat,plausible_rework_candidate
finish_rule,8,0,2,3,1,67.703,70.949,0.949,39.297,q_clearcoat,plausible_rework_candidate
finish_rule,8,0,2,3,2,67.195,68.447,-1.553,37.687,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,8,0,2,3,3,63.167,68.877,-1.123,37.361,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,8,0,2,3,4,60.826,68.897,-1.103,37.369,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,8,0,2,4,0,68.421,73.551,3.551,41.042,q_clearcoat,plausible_rework_candidate
finish_rule,8,0,2,4,1,63.978,71.039,1.039,39.168,q_clearcoat,plausible_rework_candidate
finish_rule,8,0,2,4,2,62.56,68.752,-1.248,37.573,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,8,0,2,4,3,65.623,69.077,-0.923,37.393,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,8,0,2,4,4,66.015,69.466,-0.534,37.49,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,9,0,1,0,0,74.613,76.48,6.48,45.556,q_uniformity,target_met
finish_rule,9,0,1,0,1,69.821,75.704,5.704,44.255,q_scratch,plausible_rework_candidate
finish_rule,9,0,1,0,2,66.357,75.133,5.133,42.859,q_scratch,plausible_rework_candidate
finish_rule,9,0,1,0,3,58.802,75.071,5.071,41.963,q_ra,plausible_rework_candidate
finish_rule,9,0,1,0,4,57.688,75.486,5.486,41.74,q_ra,plausible_rework_candidate
finish_rule,9,0,1,1,0,66.609,76.297,6.297,45.588,q_scratch,plausible_rework_candidate
finish_rule,9,0,1,1,1,64.102,75.607,5.607,44.566,q_scratch,plausible_rework_candidate
finish_rule,9,0,1,1,2,60.235,74.57,4.57,43.062,q_scratch,plausible_rework_candidate
finish_rule,9,0,1,1,3,73.99,74.578,4.578,42.301,q_clearcoat,target_met
finish_rule,9,0,1,1,4,70.556,74.872,4.872,42.003,q_clearcoat,target_met
finish_rule,9,0,1,2,0,48.396,76.265,6.265,45.848,q_ra,plausible_rework_candidate
finish_rule,9,0,1,2,1,57.002,75.651,5.651,45.043,q_scratch,plausible_rework_candidate
finish_rule,9,0,1,2,2,71.45,75.249,5.249,44.031,q_scratch,target_met
finish_rule,9,0,1,2,3,69.879,74.644,4.644,42.703,q_scratch,plausible_rework_candidate
finish_rule,9,0,1,2,4,69.832,74.973,4.973,42.237,q_scratch,plausible_rework_candidate
finish_rule,9,0,1,3,0,74.615,76.167,6.167,46.055,q_clearcoat,target_met
finish_rule,9,0,1,3,1,65.751,75.803,5.803,45.409,q_scratch,plausible_rework_candidate
finish_rule,9,0,1,3,2,64.698,74.864,4.864,43.771,q_scratch,plausible_rework_candidate
finish_rule,9,0,1,3,3,69.892,73.839,3.839,41.853,q_clearcoat,plausible_rework_candidate
finish_rule,9,0,1,3,4,68.593,73.835,3.835,40.946,q_clearcoat,plausible_rework_candidate
finish_rule,9,0,1,4,0,60.023,76.215,6.215,46.286,q_scratch,plausible_rework_candidate
finish_rule,9,0,1,4,1,59.704,75.77,5.77,45.44,q_scratch,plausible_rework_candidate
finish_rule,9,0,1,4,2,61.399,74.579,4.579,43.351,q_scratch,plausible_rework_candidate
finish_rule,9,0,1,4,3,61.646,73.643,3.643,41.183,q_scratch,plausible_rework_candidate
finish_rule,9,0,1,4,4,66.448,74.295,4.295,40.281,q_scratch,plausible_rework_candidate
finish_rule,9,0,2,0,0,72.228,75.396,5.396,44.695,q_uniformity,target_met
finish_rule,9,0,2,0,1,69.122,74.399,4.399,43.338,q_scratch,plausible_rework_candidate
finish_rule,9,0,2,0,2,68.546,73.495,3.495,41.881,q_clearcoat,plausible_rework_candidate
finish_rule,9,0,2,0,3,66.684,73.12,3.12,40.94,q_clearcoat,plausible_rework_candidate
finish_rule,9,0,2,0,4,64.353,73.449,3.449,40.716,q_uniformity,plausible_rework_candidate
finish_rule,9,0,2,1,0,70.647,75.135,5.135,44.661,q_clearcoat,target_met
finish_rule,9,0,2,1,1,67.813,74.219,4.219,43.559,q_clearcoat,plausible_rework_candidate
finish_rule,9,0,2,1,2,65.221,72.894,2.894,42.026,q_clearcoat,plausible_rework_candidate
finish_rule,9,0,2,1,3,72.039,72.756,2.756,41.285,q_clearcoat,target_met
finish_rule,9,0,2,1,4,70.238,72.835,2.835,40.927,q_clearcoat,target_met
finish_rule,9,0,2,2,0,58.427,75.128,5.128,44.917,q_scratch,plausible_rework_candidate
finish_rule,9,0,2,2,1,64.922,74.349,4.349,44.05,q_scratch,plausible_rework_candidate
finish_rule,9,0,2,2,2,71.811,73.719,3.719,42.981,q_clearcoat,target_met
finish_rule,9,0,2,2,3,70.533,72.85,2.85,41.648,q_clearcoat,target_met
finish_rule,9,0,2,2,4,69.834,73.008,3.008,41.164,q_clearcoat,plausible_rework_candidate
finish_rule,9,0,2,3,0,73.201,74.977,4.977,45.062,q_clearcoat,target_met
finish_rule,9,0,2,3,1,67.625,74.528,4.528,44.403,q_scratch,plausible_rework_candidate
finish_rule,9,0,2,3,2,66.818,73.368,3.368,42.765,q_clearcoat,plausible_rework_candidate
finish_rule,9,0,2,3,3,70.061,71.825,1.825,40.791,q_clearcoat,target_met
finish_rule,9,0,2,3,4,68.587,71.561,1.561,39.914,q_clearcoat,plausible_rework_candidate
finish_rule,9,0,2,4,0,67.916,75.045,5.045,45.29,q_uniformity,plausible_rework_candidate
finish_rule,9,0,2,4,1,67.474,74.483,4.483,44.421,q_uniformity,plausible_rework_candidate
finish_rule,9,0,2,4,2,66.628,72.854,2.854,42.249,q_clearcoat,plausible_rework_candidate
finish_rule,9,0,2,4,3,65.763,71.414,1.414,40.125,q_clearcoat,plausible_rework_candidate
finish_rule,9,0,2,4,4,67.433,71.619,1.619,39.224,q_clearcoat,plausible_rework_candidate
finish_rule,10,0,1,0,0,65.809,76.493,6.493,43.851,q_scratch,plausible_rework_candidate
finish_rule,10,0,1,0,1,52.221,76.089,6.089,43.461,q_ra,plausible_rework_candidate
finish_rule,10,0,1,0,2,53.087,75.79,5.79,43.099,q_ra,plausible_rework_candidate
finish_rule,10,0,1,0,3,59.04,75.699,5.699,42.887,q_scratch,plausible_rework_candidate
finish_rule,10,0,1,0,4,67.15,75.707,5.707,42.797,q_scratch,plausible_rework_candidate
finish_rule,10,0,1,1,0,68.311,75.623,5.623,43.932,q_scratch,plausible_rework_candidate
finish_rule,10,0,1,1,1,66.671,75.268,5.268,43.604,q_scratch,plausible_rework_candidate
finish_rule,10,0,1,1,2,69.277,75.184,5.184,43.427,q_scratch,plausible_rework_candidate
finish_rule,10,0,1,1,3,69.894,74.961,4.961,43.161,q_scratch,plausible_rework_candidate
finish_rule,10,0,1,1,4,69.997,75.057,5.057,43.148,q_scratch,plausible_rework_candidate
finish_rule,10,0,1,2,0,66.775,75.828,5.828,45.105,q_scratch,plausible_rework_candidate
finish_rule,10,0,1,2,1,74.33,75.283,5.283,44.661,q_clearcoat,target_met
finish_rule,10,0,1,2,2,71.688,75.317,5.317,44.648,q_scratch,target_met
finish_rule,10,0,1,2,3,70.705,74.928,4.928,44.299,q_clearcoat,target_met
finish_rule,10,0,1,2,4,71.053,75.092,5.092,44.377,q_clearcoat,target_met
finish_rule,10,0,1,3,0,75.075,76.165,6.165,46.346,q_clearcoat,target_met
finish_rule,10,0,1,3,1,75.031,75.924,5.924,46.202,q_clearcoat,target_met
finish_rule,10,0,1,3,2,72.09,75.806,5.806,46.174,q_scratch,target_met
finish_rule,10,0,1,3,3,74.663,75.558,5.558,45.996,q_clearcoat,target_met
finish_rule,10,0,1,3,4,74.043,75.592,5.592,46.089,q_clearcoat,target_met
