surface_kind,direction_mode,surface_profile,env,profile_seed,tile_i,tile_j,cell_count,local_gu_mean,local_ra_mean_um,local_rz_mean_um,gu_pass_area_pct,ra_pass_area_pct,rz_pass_area_pct,scratch_pass_area_pct,all4_pass_area_pct,clearcoat_pass_area_pct,temperature_pass_area_pct
freeform,cross_xy,factory_prepolish_deep_stress,6,31000,2,3,400,77.45356345881666,0.018512663301257566,0.06271567438980497,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,6,31000,2,4,400,77.65522253065886,0.014451995878807087,0.048693320837115604,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,6,31000,3,0,400,70.25369493273364,0.05602157773212174,0.18785542425165314,71.0,93.5,100.0,100.0,71.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,6,31000,3,1,400,73.66476267781208,0.03311729432375727,0.11047572327884111,85.5,96.5,100.0,100.0,85.5,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,6,31000,3,2,400,75.69500599030437,0.014566551031771464,0.049057990126427066,87.0,100.0,100.0,100.0,87.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,6,31000,3,3,400,77.41464120648557,0.015132586048399881,0.051012848487518685,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,6,31000,3,4,400,77.502382596941,0.021119948094350978,0.07005747998615414,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,6,31000,4,0,400,77.51222332853291,0.01918549042509104,0.06568545398889208,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,6,31000,4,1,400,77.49346150896272,0.012452496723281935,0.04199423697884756,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,6,31000,4,2,400,70.97714110743655,0.03169290908428591,0.10238038040226391,50.5,100.0,100.0,100.0,50.5,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,6,31000,4,3,400,77.36501598227805,0.01833730530819861,0.062210561447611286,100.0,100.0,100.0,100.0,100.0,100.0,100.0
