shield_mode,surface_kind,direction_mode,surface_profile,env,profile_seed,tile_i,tile_j,cell_count,local_gu_mean,local_ra_mean_um,local_rz_mean_um,gu_pass_area_pct,ra_pass_area_pct,rz_pass_area_pct,scratch_pass_area_pct,all4_pass_area_pct,clearcoat_pass_area_pct,temperature_pass_area_pct,surface_seed_base
static_cap,cylinder,same_xx,legacy_stress,0,43000,0,4,400,59.74765208401188,0.14668106902488673,0.49213861841392353,46.5,64.5,100.0,100.0,46.5,100.0,100.0,43000
static_cap,cylinder,same_xx,legacy_stress,0,43000,1,0,400,77.41407646098321,0.011852146752779853,0.04004340091108288,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,legacy_stress,0,43000,1,1,400,70.16807109409058,0.04303350825985399,0.14237568204222784,66.0,100.0,100.0,100.0,66.0,100.0,100.0,43000
static_cap,cylinder,same_xx,legacy_stress,0,43000,1,2,400,77.28460891597257,0.010857446741382625,0.03613072162085176,98.5,100.0,100.0,100.0,98.5,100.0,100.0,43000
static_cap,cylinder,same_xx,legacy_stress,0,43000,1,3,400,76.14700781671304,0.018440208040924798,0.062421763176324835,93.25,98.75,100.0,100.0,93.25,100.0,100.0,43000
static_cap,cylinder,same_xx,legacy_stress,0,43000,1,4,400,64.38050670508352,0.09357608961911484,0.3087596360932522,52.0,82.75,100.0,100.0,52.0,100.0,100.0,43000
static_cap,cylinder,same_xx,legacy_stress,0,43000,2,0,400,77.43870056886486,0.010905909438083011,0.037282487701334396,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,legacy_stress,0,43000,2,1,400,76.05688834437171,0.013749639997880321,0.04746339178640243,93.0,100.0,100.0,100.0,93.0,100.0,100.0,43000
static_cap,cylinder,same_xx,legacy_stress,0,43000,2,2,400,77.51483747323074,0.00952517166119681,0.032124502402847165,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,legacy_stress,0,43000,2,3,400,77.65928133499222,0.00996495025277617,0.033699786125572145,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,legacy_stress,0,43000,2,4,400,76.37229511572946,0.018130728096720936,0.062305611583510584,94.0,99.25,100.0,100.0,94.0,100.0,100.0,43000
static_cap,cylinder,same_xx,legacy_stress,0,43000,3,0,400,72.82061658203524,0.03385669747423463,0.11484017187968218,74.75,96.5,100.0,100.0,74.75,100.0,100.0,43000
static_cap,cylinder,same_xx,legacy_stress,0,43000,3,1,400,75.0796695786248,0.022254756924102767,0.07408217636050286,90.25,98.75,100.0,100.0,90.25,100.0,100.0,43000
static_cap,cylinder,same_xx,legacy_stress,0,43000,3,2,400,75.53811316214689,0.02029538765688169,0.07077472796954487,91.25,97.5,100.0,100.0,91.25,100.0,100.0,43000
static_cap,cylinder,same_xx,legacy_stress,0,43000,3,3,400,65.86823700516399,0.09053436306574994,0.2975503167998949,62.5,74.0,100.0,100.0,62.5,100.0,100.0,43000
static_cap,cylinder,same_xx,legacy_stress,0,43000,3,4,400,67.28854409457983,0.0858679685986636,0.28100930218427017,68.75,76.25,100.0,100.0,68.75,100.0,100.0,43000
static_cap,cylinder,same_xx,legacy_stress,0,43000,4,0,400,69.89835487161568,0.04989419359392199,0.16405169780015944,46.0,100.0,100.0,100.0,46.0,100.0,100.0,43000
static_cap,cylinder,same_xx,legacy_stress,0,43000,4,1,400,70.95720124962014,0.04299036750038132,0.1435147271574671,72.75,94.25,100.0,100.0,72.75,100.0,100.0,43000
static_cap,cylinder,same_xx,legacy_stress,0,43000,4,2,400,77.53495314719652,0.012807030986200058,0.0430915602831091,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,legacy_stress,0,43000,4,3,400,67.05968141559308,0.08716318743533057,0.29471980934586506,65.75,79.0,100.0,100.0,65.75,100.0,100.0,43000
static_cap,cylinder,same_xx,legacy_stress,0,43000,4,4,400,61.49402470682435,0.12224155688920907,0.4067809901297514,49.5,68.0,100.0,100.0,49.5,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish,1,43000,0,0,400,77.64977656502714,0.02188187925051765,0.07356165147979431,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish,1,43000,0,1,400,77.44096170784198,0.020061848048964725,0.06775677648088531,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish,1,43000,0,2,400,77.46149440078703,0.01801503977364154,0.061287407480622204,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish,1,43000,0,3,400,72.91383656866644,0.018450684445097384,0.06211200356879207,81.25,100.0,100.0,99.5,81.25,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish,1,43000,0,4,400,73.14510072274807,0.020813666356498266,0.07085246425990156,83.0,100.0,100.0,99.25,83.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish,1,43000,1,0,400,77.41317560468416,0.017016732885696866,0.05817857088811737,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish,1,43000,1,1,400,77.37533767368512,0.018152057770348,0.06182770614476077,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish,1,43000,1,2,400,77.37304822407877,0.01834857058598207,0.06219997687339946,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish,1,43000,1,3,400,77.4267507369542,0.017793070246501657,0.06003726436410391,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish,1,43000,1,4,400,77.57170374665328,0.014367012905097754,0.048103563420756924,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish,1,43000,2,0,400,77.44864030252498,0.01583481520468681,0.05348382186809182,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish,1,43000,2,1,400,77.37498320549398,0.014395863161805895,0.04939736901261165,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish,1,43000,2,2,400,77.3554421327896,0.016044392989206534,0.054288542966211197,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish,1,43000,2,3,400,75.5535376964804,0.01834928284221296,0.061891267014305154,93.25,100.0,100.0,100.0,93.25,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish,1,43000,2,4,400,77.59365648763826,0.01805706574179296,0.06090597616840981,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish,1,43000,3,0,400,77.49091807710673,0.01543564991290616,0.052061711249732516,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish,1,43000,3,1,400,77.39396819752774,0.014142207182565822,0.04753138202871476,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish,1,43000,3,2,400,76.98398978254296,0.01683496575351183,0.057394725783642964,96.75,100.0,100.0,100.0,96.75,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish,1,43000,3,3,400,73.74207769271511,0.016294554259609552,0.055230008843855954,76.75,100.0,100.0,100.0,76.75,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish,1,43000,3,4,400,77.49993503420626,0.020078404740624854,0.06828214900349827,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish,1,43000,4,0,400,77.62184179120017,0.016567104115203825,0.05586253035884801,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish,1,43000,4,1,400,77.47964662680319,0.01819778338465965,0.06095927082624364,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish,1,43000,4,2,400,77.18629499272973,0.016928654128493356,0.05725776986722627,97.75,100.0,100.0,100.0,97.75,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish,1,43000,4,3,400,77.14247536392239,0.018132349245462382,0.06143289144815386,97.5,100.0,100.0,100.0,97.5,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish,1,43000,4,4,400,77.59137708720051,0.02056287121648663,0.0695159392031079,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_defect,2,43000,0,0,400,77.65564235712209,0.022024072140682405,0.07401996894561794,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_defect,2,43000,0,1,400,77.3676251896823,0.019295240192715765,0.06517368684536202,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_defect,2,43000,0,2,400,71.76460556082989,0.04099574847152199,0.13775280205959642,74.0,98.75,100.0,100.0,74.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_defect,2,43000,0,3,400,68.42418000148884,0.05371533472876588,0.1752550098226068,54.75,99.0,100.0,100.0,54.75,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_defect,2,43000,0,4,400,70.84244209717838,0.026522215395353484,0.09112248476513968,77.0,99.5,100.0,98.5,77.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_defect,2,43000,1,0,400,77.41909374585049,0.01715396676254526,0.058628176028453625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_defect,2,43000,1,1,400,77.36076101090072,0.017746533456472497,0.0603958647339319,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_defect,2,43000,1,2,400,77.2770496611554,0.01646560315477358,0.05577780274174882,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_defect,2,43000,1,3,400,77.39044052720996,0.01707639051978996,0.05752306486929421,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_defect,2,43000,1,4,400,77.52039844517229,0.01410278473662187,0.047253716496246344,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_defect,2,43000,2,0,400,77.44905343674179,0.01584377965289285,0.053514295034140104,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_defect,2,43000,2,1,400,77.37653750719464,0.014446434961178837,0.049563586339315416,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_defect,2,43000,2,2,400,77.3622073199362,0.016096214894416806,0.05443852942433068,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_defect,2,43000,2,3,400,75.60267805257223,0.01837459850214013,0.06194977371208608,93.25,100.0,100.0,100.0,93.25,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_defect,2,43000,2,4,400,77.58711121960431,0.018325924661882223,0.06179647730840436,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_defect,2,43000,3,0,400,77.49056765080928,0.015425915994437411,0.05203205816137767,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_defect,2,43000,3,1,400,77.39464484187732,0.014149727795797937,0.04755874338174762,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_defect,2,43000,3,2,400,76.98446447298376,0.01683666169907572,0.057401561585147025,96.75,100.0,100.0,100.0,96.75,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_defect,2,43000,3,3,400,73.7892371103844,0.016296764109087692,0.05523896052504902,76.75,100.0,100.0,100.0,76.75,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_defect,2,43000,3,4,400,77.50306073621795,0.020167356829164707,0.06857629262691663,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_defect,2,43000,4,0,400,77.62235469328925,0.016575061396804706,0.05589006477812045,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_defect,2,43000,4,1,400,77.48139215310128,0.018237861813907935,0.06109521124922207,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_defect,2,43000,4,2,400,77.18546218664264,0.016957227418362725,0.057357998685245846,97.75,100.0,100.0,100.0,97.75,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_defect,2,43000,4,3,400,77.14102439519124,0.01814900054165274,0.06149289464200797,97.5,100.0,100.0,100.0,97.5,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_defect,2,43000,4,4,400,77.5923796250617,0.020583209519634736,0.06958908493648729,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_stress,3,43000,0,0,400,77.6600244643003,0.022139260431447653,0.07439711670933079,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_stress,3,43000,0,1,400,77.40262308322694,0.020182626772990812,0.0681256580390099,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_stress,3,43000,0,2,400,69.71548535474665,0.06164921604350608,0.20601972481589714,72.75,89.75,100.0,100.0,72.75,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_stress,3,43000,0,3,400,65.06773318257665,0.08399707150716111,0.27296955194583916,52.75,83.0,100.0,99.75,52.75,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_stress,3,43000,0,4,400,70.54297300565854,0.032056780347972144,0.1100558099432313,76.75,97.5,100.0,98.75,76.75,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_stress,3,43000,1,0,400,77.42263204047589,0.017235187377395503,0.058897567320734937,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_stress,3,43000,1,1,400,77.38678026803225,0.01827191774222399,0.062157231534837896,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_stress,3,43000,1,2,400,77.34266464195747,0.018031240757327184,0.060967735885846065,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_stress,3,43000,1,3,400,77.45489874415496,0.018462089860670165,0.06214808025940629,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_stress,3,43000,1,4,400,77.54707682753934,0.014773479896806285,0.0494671329989481,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_stress,3,43000,2,0,400,77.44959768921325,0.01585646695515909,0.0535601481834838,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_stress,3,43000,2,1,400,77.3818848579795,0.014563422808134822,0.049959556429806505,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_stress,3,43000,2,2,400,77.37522239167544,0.01640710414800077,0.05547972068708793,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_stress,3,43000,2,3,400,75.60615664616093,0.018726235003981472,0.06311786729285158,93.25,100.0,100.0,100.0,93.25,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_stress,3,43000,2,4,400,77.59222938407356,0.018438362346158962,0.062173042943426855,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_stress,3,43000,3,0,400,77.49063279970851,0.0154263390614039,0.05203309453707659,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_stress,3,43000,3,1,400,77.39494471713336,0.014153312022525432,0.04757088433482796,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_stress,3,43000,3,2,400,76.98490109121147,0.016852139272925927,0.057448637159156705,96.75,100.0,100.0,100.0,96.75,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_stress,3,43000,3,3,400,73.78245674200375,0.0163164394493233,0.05530839315649606,76.75,100.0,100.0,100.0,76.75,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_stress,3,43000,3,4,400,77.50334451192019,0.020170111803825382,0.06858965935194551,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_stress,3,43000,4,0,400,77.62233791515322,0.01657529845111348,0.05589017118035928,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_stress,3,43000,4,1,400,77.48100473534105,0.01823009154618762,0.06106584412905838,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_stress,3,43000,4,2,400,77.1851216303869,0.01695177244473918,0.0573390947613313,97.75,100.0,100.0,100.0,97.75,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_stress,3,43000,4,3,400,77.14148834921706,0.01815538944146507,0.0615092602842347,97.5,100.0,100.0,100.0,97.5,100.0,100.0,43000
control,sphere,same_xx,factory_prepolish_deep_stress,3,43000,4,4,400,77.59260549956686,0.020588753571835695,0.06960571554442042,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,legacy_stress,0,43000,0,0,400,65.20704472472704,0.08626240714034403,0.2878598072825012,58.75,82.5,100.0,100.0,58.75,100.0,100.0,43000
control,sphere,same_xx,legacy_stress,0,43000,0,1,400,72.42020937906707,0.036648925744274786,0.12428957264774658,75.25,99.75,100.0,100.0,75.25,100.0,100.0,43000
control,sphere,same_xx,legacy_stress,0,43000,0,2,400,76.16706760360485,0.01525918048510528,0.05007865389191078,91.25,100.0,100.0,100.0,91.25,100.0,100.0,43000
control,sphere,same_xx,legacy_stress,0,43000,0,3,400,63.80720607792322,0.11430466052248509,0.3858309655968579,59.0,73.0,100.0,100.0,59.0,100.0,100.0,43000
control,sphere,same_xx,legacy_stress,0,43000,0,4,400,60.04016341347863,0.1440268281077419,0.4836667223289487,47.0,65.25,100.0,100.0,47.0,100.0,100.0,43000
control,sphere,same_xx,legacy_stress,0,43000,1,0,400,77.35554591136459,0.0112741969789924,0.038132499244398044,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,legacy_stress,0,43000,1,1,400,70.6028831222015,0.04075130291788684,0.13518609806027349,66.75,100.0,100.0,100.0,66.75,100.0,100.0,43000
control,sphere,same_xx,legacy_stress,0,43000,1,2,400,77.27345576073125,0.01017621178699247,0.033847898399778684,98.5,100.0,100.0,100.0,98.5,100.0,100.0,43000
control,sphere,same_xx,legacy_stress,0,43000,1,3,400,76.19565810749141,0.017739314352701322,0.06011511933286252,93.5,98.75,100.0,100.0,93.5,100.0,100.0,43000
control,sphere,same_xx,legacy_stress,0,43000,1,4,400,64.77266240005031,0.09074245782104555,0.29980655657665173,52.25,83.5,100.0,100.0,52.25,100.0,100.0,43000
control,sphere,same_xx,legacy_stress,0,43000,2,0,400,77.39042589173559,0.010290129483053767,0.03518893626205438,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,legacy_stress,0,43000,2,1,400,76.12517739439183,0.01269787022263318,0.04387731739961091,93.0,100.0,100.0,100.0,93.0,100.0,100.0,43000
control,sphere,same_xx,legacy_stress,0,43000,2,2,400,77.48422587689645,0.008885181658258384,0.029981105972776385,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,legacy_stress,0,43000,2,3,400,77.63323230047523,0.009640037300452826,0.03261710027244611,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,sphere,same_xx,legacy_stress,0,43000,2,4,400,76.40039970220494,0.017556067943083443,0.060320104774153484,94.0,99.25,100.0,100.0,94.0,100.0,100.0,43000
control,sphere,same_xx,legacy_stress,0,43000,3,0,400,73.01536183455465,0.03244490995531391,0.11013466830660698,75.25,97.0,100.0,100.0,75.25,100.0,100.0,43000
control,sphere,same_xx,legacy_stress,0,43000,3,1,400,75.14605813193869,0.02111363182239688,0.07033279597828063,90.25,98.75,100.0,100.0,90.25,100.0,100.0,43000
control,sphere,same_xx,legacy_stress,0,43000,3,2,400,75.58904435041936,0.019311654216124192,0.06742673879405968,91.25,97.75,100.0,100.0,91.25,100.0,100.0,43000
