shield_mode,surface_kind,direction_mode,surface_profile,env,profile_seed,outcome,quality_ok,safety_ok,force_hard_violated,thermal_hard_violated,unstable_hard_violated,control_steps,contact_steps,sensor_fault_steps,raw_force_max_n,normal_alignment_error_max_deg,parent_force_action_mean,executed_force_action_mean,parent_feed_action_mean,executed_feed_action_mean,shield_step_fraction,force_action_cap_mean,force_action_cap_min,gu_before,gu_final,ra_before_um,ra_final_um,rz_before_um,rz_final_um,scratch_before_um,scratch_final_um,clearcoat_min_um,temperature_peak_c,before_gu_pass_area_pct,before_tile_gu_pass_area_pct_mean,before_tile_gu_pass_area_pct_min,before_tile_gu_pass_area_pct_p10,before_ra_pass_area_pct,before_tile_ra_pass_area_pct_mean,before_tile_ra_pass_area_pct_min,before_tile_ra_pass_area_pct_p10,before_rz_pass_area_pct,before_tile_rz_pass_area_pct_mean,before_tile_rz_pass_area_pct_min,before_tile_rz_pass_area_pct_p10,before_scratch_pass_area_pct,before_tile_scratch_pass_area_pct_mean,before_tile_scratch_pass_area_pct_min,before_tile_scratch_pass_area_pct_p10,before_all4_pass_area_pct,before_tile_all4_pass_area_pct_mean,before_tile_all4_pass_area_pct_min,before_tile_all4_pass_area_pct_p10,before_clearcoat_pass_area_pct,before_tile_clearcoat_pass_area_pct_mean,before_tile_clearcoat_pass_area_pct_min,before_tile_clearcoat_pass_area_pct_p10,before_temperature_pass_area_pct,before_tile_temperature_pass_area_pct_mean,before_tile_temperature_pass_area_pct_min,before_tile_temperature_pass_area_pct_p10,final_gu_pass_area_pct,final_tile_gu_pass_area_pct_mean,final_tile_gu_pass_area_pct_min,final_tile_gu_pass_area_pct_p10,final_ra_pass_area_pct,final_tile_ra_pass_area_pct_mean,final_tile_ra_pass_area_pct_min,final_tile_ra_pass_area_pct_p10,final_rz_pass_area_pct,final_tile_rz_pass_area_pct_mean,final_tile_rz_pass_area_pct_min,final_tile_rz_pass_area_pct_p10,final_scratch_pass_area_pct,final_tile_scratch_pass_area_pct_mean,final_tile_scratch_pass_area_pct_min,final_tile_scratch_pass_area_pct_p10,final_all4_pass_area_pct,final_tile_all4_pass_area_pct_mean,final_tile_all4_pass_area_pct_min,final_tile_all4_pass_area_pct_p10,final_clearcoat_pass_area_pct,final_tile_clearcoat_pass_area_pct_mean,final_tile_clearcoat_pass_area_pct_min,final_tile_clearcoat_pass_area_pct_p10,final_temperature_pass_area_pct,final_tile_temperature_pass_area_pct_mean,final_tile_temperature_pass_area_pct_min,final_tile_temperature_pass_area_pct_p10,surface_seed_base
control,freeform,same_xx,factory_prepolish_deep_defect,2,40000,success,True,True,False,False,False,4241,4141,0,11.471603393554688,88.2453384399414,0.7039461321663221,0.7039461321663221,-0.4402238503028216,-0.4402238503028216,0.0,1.0,1.0,65.23049475872075,71.85323817217137,0.12742705911151617,0.1325350558166964,1.4045567538449721,1.385847423586211,0.8675357318664196,0.6870949962239817,41.7959934571603,29.303437008649055,93.65,93.65,59.25,67.45,99.24,99.24,89.25,99.7,100.0,100.0,100.0,100.0,99.81,99.81,98.5,98.95,93.65,93.65,59.25,67.45,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.94,93.94,61.5,68.0,99.79,99.79,96.25,99.85,100.0,100.0,100.0,100.0,99.98,99.98,99.5,100.0,93.94,93.94,61.5,68.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,freeform,same_xx,factory_prepolish_deep_stress,3,40000,success,True,True,False,False,False,4263,4163,0,12.256296157836914,88.2453384399414,0.7061318262682718,0.7061318262682718,-0.4483342122198298,-0.4483342122198298,0.0,1.0,1.0,65.04439703884593,71.00479556759257,0.13072709766768353,0.13784492025784253,1.7768171317622778,1.7588108891555732,1.3045163529444608,1.1165321593890658,41.79735269182117,29.342024819555267,93.60000000000001,93.6,58.5,67.3,97.94,97.94,72.75,97.85,100.0,100.0,100.0,100.0,99.81,99.81,98.25,99.05,93.60000000000001,93.6,58.5,67.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.83,93.83,60.25,68.0,98.72999999999999,98.73,82.0,99.15,100.0,100.0,100.0,100.0,99.98,99.98,99.5,100.0,93.83,93.83,60.25,68.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,freeform,same_xx,legacy_stress,0,40000,fail_max_passes,False,True,False,False,False,4992,4892,0,12.643186569213867,88.24533081054688,0.8162528095380344,0.8162528095380344,-0.6750989388480472,-0.6750989388480472,0.0,1.0,1.0,53.71319128558401,62.33562514763425,0.11174944583640958,0.1306465218430446,1.8912524029635944,1.8333376243240893,1.8578515036350947,1.6263547046904259,41.158665679948,29.441850214238315,79.64,79.64,37.5,58.35,95.11,95.11,71.0,83.4,100.0,100.0,100.0,100.0,99.51,99.51,96.25,98.2,79.64,79.64,37.5,58.35,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,81.46,81.46,46.75,61.550000000000004,97.42,97.42,75.5,90.9,100.0,100.0,100.0,100.0,99.9,99.9,98.0,100.0,81.46,81.46,46.75,61.550000000000004,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,sphere,cross_xy,factory_prepolish,1,40000,success,True,True,False,False,False,3505,3405,0,10.436663627624512,53.346580505371094,0.5506487271818897,0.5506487271818897,-0.11215101462840694,-0.11215101462840694,0.0,1.0,1.0,70.73515978216898,74.976523944667,0.12224960127767467,0.10003247040816818,1.1633130685504443,1.0344993425017184,0.5910620976386651,0.4467596262764666,41.794583532803635,28.73431856652353,97.26,97.26,65.75,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9,99.9,98.75,100.0,97.26,97.26,65.75,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.32,97.32,67.0,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.32,97.32,67.0,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,sphere,cross_xy,factory_prepolish_deep_defect,2,40000,success,True,True,False,False,False,4224,4124,0,9.94707202911377,53.346534729003906,0.7043762632264671,0.7043762632264671,-0.4340875687538011,-0.4340875687538011,0.0,1.0,1.0,65.23049475872075,71.8842955873225,0.12742705911151617,0.1266007815944103,1.4045567538449721,1.3825897557106037,0.8675357318664196,0.6914913613586302,41.79937161217315,29.721714867883698,93.65,93.65,59.25,67.45,99.24,99.24,89.25,99.7,100.0,100.0,100.0,100.0,99.81,99.81,98.5,98.95,93.65,93.65,59.25,67.45,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.95,93.95,61.5,68.15,99.78,99.78,96.0,99.85,100.0,100.0,100.0,100.0,99.98,99.98,99.5,100.0,93.95,93.95,61.5,68.15,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,sphere,cross_xy,factory_prepolish_deep_stress,3,40000,success,True,True,False,False,False,4236,4136,0,10.437580108642578,53.346534729003906,0.7060841102895307,0.7060841102895307,-0.4381082697232395,-0.4381082697232395,0.0,1.0,1.0,65.04439703884593,71.01041843539913,0.13072709766768353,0.1315430742784897,1.7768171317622778,1.6339061842432296,1.3045163529444608,1.1242202285563163,41.79987309254288,29.724140635793702,93.60000000000001,93.6,58.5,67.3,97.94,97.94,72.75,97.85,100.0,100.0,100.0,100.0,99.81,99.81,98.25,99.05,93.60000000000001,93.6,58.5,67.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.78,93.78,60.0,68.15,98.71,98.71,81.5,99.15,100.0,100.0,100.0,100.0,99.98,99.98,99.5,100.0,93.78,93.78,60.0,68.15,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,sphere,cross_xy,legacy_stress,0,40000,fail_max_passes,False,True,False,False,False,5135,5035,0,9.616377830505371,53.346580505371094,0.8360267904261535,0.8360267904261535,-0.7119126944551507,-0.7119126944551507,0.0,1.0,1.0,53.71319128558401,62.678923130690194,0.11174944583640958,0.12950686487294394,1.8912524029635944,1.8208352633431175,1.8578515036350947,1.6247709661142893,41.159399489284816,29.625301723497863,79.64,79.64,37.5,58.35,95.11,95.11,71.0,83.4,100.0,100.0,100.0,100.0,99.51,99.51,96.25,98.2,79.64,79.64,37.5,58.35,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,81.34,81.34,45.75,61.75,97.42,97.42,75.5,90.9,100.0,100.0,100.0,100.0,99.92999999999999,99.93,98.5,100.0,81.34,81.34,45.75,61.75,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,sphere,same_xx,factory_prepolish,1,40000,success,True,True,False,False,False,3476,3376,0,9.726765632629395,53.346580505371094,0.5408561218045523,0.5408561218045523,-0.09673235324609025,-0.09673235324609025,0.0,1.0,1.0,70.73515978216898,74.9366165350801,0.12224960127767467,0.1009057847515615,1.1633130685504443,1.0395831568374039,0.5910620976386651,0.44466622675620127,41.79324335391629,28.789657819841054,97.26,97.26,65.75,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9,99.9,98.75,100.0,97.26,97.26,65.75,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.32,97.32,67.0,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.32,97.32,67.0,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,sphere,same_xx,factory_prepolish_deep_defect,2,40000,success,True,True,False,False,False,4255,4155,0,9.519229888916016,53.346534729003906,0.7100572521280668,0.7100572521280668,-0.4455973079049419,-0.4455973079049419,0.0,1.0,1.0,65.23049475872075,71.85895818512904,0.12742705911151617,0.13363365892268286,1.4045567538449721,1.3899717675086953,0.8675357318664196,0.6870769144293533,41.79831052755477,29.355316242619036,93.65,93.65,59.25,67.45,99.24,99.24,89.25,99.7,100.0,100.0,100.0,100.0,99.81,99.81,98.5,98.95,93.65,93.65,59.25,67.45,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.94,93.94,61.5,68.0,99.79,99.79,96.25,99.85,100.0,100.0,100.0,100.0,99.98,99.98,99.5,100.0,93.94,93.94,61.5,68.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,sphere,same_xx,factory_prepolish_deep_stress,3,40000,success,True,True,False,False,False,4265,4165,0,9.7525634765625,53.346534729003906,0.7115663621360644,0.7115663621360644,-0.4492284835267109,-0.4492284835267109,0.0,1.0,1.0,65.04439703884593,70.99743883922372,0.13072709766768353,0.13835329144969538,1.7768171317622778,1.8989805386616916,1.3045163529444608,1.117708036052291,41.7987378699609,29.356569015575843,93.60000000000001,93.6,58.5,67.3,97.94,97.94,72.75,97.85,100.0,100.0,100.0,100.0,99.81,99.81,98.25,99.05,93.60000000000001,93.6,58.5,67.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.83,93.83,60.25,68.0,98.72999999999999,98.73,82.0,99.15,100.0,100.0,100.0,100.0,99.98,99.98,99.5,100.0,93.83,93.83,60.25,68.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,sphere,same_xx,legacy_stress,0,40000,fail_max_passes,False,True,False,False,False,5001,4901,0,9.632426261901855,53.346580505371094,0.8195000218271827,0.8195000218271827,-0.6775572565725936,-0.6775572565725936,0.0,1.0,1.0,53.71319128558401,62.287428873355594,0.11174944583640958,0.13150841943985472,1.8912524029635944,1.83320476917763,1.8578515036350947,1.6257791818450587,41.159476694598084,29.46927682002692,79.64,79.64,37.5,58.35,95.11,95.11,71.0,83.4,100.0,100.0,100.0,100.0,99.51,99.51,96.25,98.2,79.64,79.64,37.5,58.35,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,81.47,81.47,46.75,61.7,97.43,97.43,75.5,90.9,100.0,100.0,100.0,100.0,99.9,99.9,98.0,100.0,81.47,81.47,46.75,61.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
control,sphere,same_xx,factory_prepolish,1,41000,success,True,True,False,False,False,3439,3339,0,10.626582145690918,53.346580505371094,0.5138154150953331,0.5138154150953331,-0.07637986183214167,-0.07637986183214167,0.0,1.0,1.0,72.64944658942865,75.74927770335637,0.10204508373711749,0.09647801884823129,0.8052971899065311,0.8565573614480777,0.38106102838155587,0.2574470755133851,41.05937294461081,29.220418357977923,98.65,98.65,80.25,98.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,98.65,98.65,80.25,98.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.9,98.9,83.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.9,98.9,83.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,sphere,same_xx,factory_prepolish_deep_stress,3,41000,success,True,True,False,False,False,3715,3615,0,11.334858894348145,53.346534729003906,0.5718472199446821,0.5718472199446821,-0.21956081556339282,-0.21956081556339282,0.0,1.0,1.0,70.28287104118675,74.38402304754574,0.10403775627132578,0.10698550574470314,1.1192464705336993,1.218034772865081,1.1114349883086923,0.8882646065008833,41.0600611720416,29.332102681605566,97.37,97.37,79.25,87.3,99.48,99.48,90.0,100.0,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,97.37,97.37,79.25,87.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.69,97.69,80.0,88.9,99.77000000000001,99.77,95.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.69,97.69,80.0,88.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,sphere,same_xx,factory_prepolish_deep_defect,2,41000,success,True,True,False,False,False,3721,3621,0,9.395289421081543,53.346534729003906,0.5749296353801032,0.5749296353801032,-0.22211612437147665,-0.22211612437147665,0.0,1.0,1.0,70.56096003979579,74.73516692985417,0.10317968719405735,0.10618558309446924,0.9463934815775794,1.0456185928141322,0.6843423906818914,0.49357756171261336,41.05851225319022,29.325206391062345,97.37,97.37,79.25,87.3,99.89,99.89,97.75,100.0,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,97.37,97.37,79.25,87.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.97,97.97,83.0,89.75,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.97,97.97,83.0,89.75,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,sphere,same_xx,legacy_stress,0,41000,fail_max_passes,False,True,False,False,False,5370,5270,0,11.711971282958984,53.346580505371094,0.8752470674100757,0.8752470674100757,-0.7682547315400184,-0.7682547315400184,0.0,1.0,1.0,55.23308562024551,63.4717570137471,0.11432725748677881,0.11974005215336872,2.140732310668287,2.037478022419258,1.7479251101515358,1.5978823613757949,41.889742762840534,29.59290710045315,83.24000000000001,83.24,48.5,57.95,93.62,93.62,63.24999999999999,78.8,100.0,100.0,100.0,100.0,99.44,99.44,96.5,97.95,83.24000000000001,83.24,48.5,57.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.59,84.59,51.24999999999999,59.7,95.16,95.16,65.75,84.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.59,84.59,51.24999999999999,59.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
static_cap,cylinder,cross_xy,factory_prepolish_deep_defect,2,40000,fail_force_overload,False,False,True,False,False,599,499,0,8.924559593200684,48.529090881347656,0.9455085454480676,0.5,-0.883913413859369,-0.883913413859369,1.0,0.5,0.5,65.23049475872075,66.53514234101932,0.12742705911151617,0.12745460580511309,1.4045567538449721,1.3888541791031304,0.8675357318664196,0.8675357318664196,41.9807355382028,28.073496574713563,93.65,93.65,59.25,67.45,99.24,99.24,89.25,99.7,100.0,100.0,100.0,100.0,99.81,99.81,98.5,98.95,93.65,93.65,59.25,67.45,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.65,93.65,59.25,67.45,99.24,99.24,89.25,99.7,100.0,100.0,100.0,100.0,99.89,99.89,98.5,99.75,93.65,93.65,59.25,67.45,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
static_cap,cylinder,cross_xy,factory_prepolish_deep_stress,3,40000,fail_force_overload,False,False,True,False,False,599,499,0,8.924559593200684,48.529090881347656,0.9455085454480676,0.5,-0.883913413859369,-0.883913413859369,1.0,0.5,0.5,65.04439703884593,66.3490446211445,0.13072709766768353,0.1307969700684326,1.7768171317622778,1.760148888425984,1.3045163529444608,1.3045163529444608,41.9807355382028,28.073496574713563,93.60000000000001,93.6,58.5,67.3,97.94,97.94,72.75,97.85,100.0,100.0,100.0,100.0,99.81,99.81,98.25,99.05,93.60000000000001,93.6,58.5,67.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.60000000000001,93.6,58.5,67.3,97.94,97.94,72.75,97.85,100.0,100.0,100.0,100.0,99.89,99.89,98.25,99.75,93.60000000000001,93.6,58.5,67.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
static_cap,cylinder,cross_xy,factory_prepolish,1,40000,success,True,True,False,False,False,3476,3376,0,10.5430326461792,48.52778244018555,0.49217807877941705,0.3383021961353179,-0.09655888207895538,-0.09655888207895538,0.4738204833141542,0.5,0.5,70.73515978216898,74.86327858535657,0.12224960127767467,0.09882523329565897,1.1633130685504443,1.0348881249437971,0.5910620976386651,0.4602794298561271,41.79513111500089,28.07321261481694,97.26,97.26,65.75,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9,99.9,98.75,100.0,97.26,97.26,65.75,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.3,97.3,66.5,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.3,97.3,66.5,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
static_cap,cylinder,cross_xy,legacy_stress,0,40000,fail_max_passes,False,True,False,False,False,5147,5047,0,9.55599594116211,48.52778244018555,0.8172766518318957,0.4369045606565888,-0.7149302464565513,-0.7149302464565513,0.8237808432096366,0.5,0.5,53.71319128558401,62.27812397894383,0.11174944583640958,0.12035829662042427,1.8912524029635944,1.8095147449987823,1.8578515036350947,1.6481022349744308,41.163446678913985,28.871689489301666,79.64,79.64,37.5,58.35,95.11,95.11,71.0,83.4,100.0,100.0,100.0,100.0,99.51,99.51,96.25,98.2,79.64,79.64,37.5,58.35,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,81.02000000000001,81.02,43.5,60.65,97.34,97.34,75.25,90.5,100.0,100.0,100.0,100.0,99.92,99.92,98.25,100.0,81.02000000000001,81.02,43.5,60.65,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
static_cap,cylinder,same_xx,factory_prepolish_deep_defect,2,40000,fail_force_overload,False,False,True,False,False,599,499,0,8.924559593200684,48.529090881347656,0.9455085454480676,0.5,-0.883913413859369,-0.883913413859369,1.0,0.5,0.5,65.23049475872075,66.53514234101932,0.12742705911151617,0.12745460580511309,1.4045567538449721,1.3888541791031304,0.8675357318664196,0.8675357318664196,41.9807355382028,28.073496574713563,93.65,93.65,59.25,67.45,99.24,99.24,89.25,99.7,100.0,100.0,100.0,100.0,99.81,99.81,98.5,98.95,93.65,93.65,59.25,67.45,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.65,93.65,59.25,67.45,99.24,99.24,89.25,99.7,100.0,100.0,100.0,100.0,99.89,99.89,98.5,99.75,93.65,93.65,59.25,67.45,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
static_cap,cylinder,same_xx,factory_prepolish_deep_stress,3,40000,fail_force_overload,False,False,True,False,False,599,499,0,8.924559593200684,48.529090881347656,0.9455085454480676,0.5,-0.883913413859369,-0.883913413859369,1.0,0.5,0.5,65.04439703884593,66.3490446211445,0.13072709766768353,0.1307969700684326,1.7768171317622778,1.760148888425984,1.3045163529444608,1.3045163529444608,41.9807355382028,28.073496574713563,93.60000000000001,93.6,58.5,67.3,97.94,97.94,72.75,97.85,100.0,100.0,100.0,100.0,99.81,99.81,98.25,99.05,93.60000000000001,93.6,58.5,67.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.60000000000001,93.6,58.5,67.3,97.94,97.94,72.75,97.85,100.0,100.0,100.0,100.0,99.89,99.89,98.25,99.75,93.60000000000001,93.6,58.5,67.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
static_cap,cylinder,same_xx,factory_prepolish,1,40000,success,True,True,False,False,False,3437,3337,0,10.458162307739258,48.52778244018555,0.47975113206663067,0.3289634575842424,-0.07517660067898782,-0.07517660067898782,0.467849869071865,0.5,0.5,70.73515978216898,74.81479187902522,0.12224960127767467,0.09988091386124308,1.1633130685504443,1.0347842437457904,0.5910620976386651,0.45847636345331516,41.79309318772896,28.14106330625667,97.26,97.26,65.75,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9,99.9,98.75,100.0,97.26,97.26,65.75,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.3,97.3,66.5,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.3,97.3,66.5,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
static_cap,cylinder,same_xx,legacy_stress,0,40000,fail_max_passes,False,True,False,False,False,5002,4902,0,10.404473304748535,48.52778244018555,0.7969067243562012,0.42577490288435055,-0.677738102617674,-0.677738102617674,0.8092762894842063,0.5,0.5,53.71319128558401,62.06027794605075,0.11174944583640958,0.12197853566956951,1.8912524029635944,1.8215575601901413,1.8578515036350947,1.6505577990698908,41.16552855122942,28.729112284759726,79.64,79.64,37.5,58.35,95.11,95.11,71.0,83.4,100.0,100.0,100.0,100.0,99.51,99.51,96.25,98.2,79.64,79.64,37.5,58.35,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,81.05,81.05,43.75,61.1,97.35000000000001,97.35,75.25,90.7,100.0,100.0,100.0,100.0,99.91,99.91,98.25,100.0,81.05,81.05,43.75,61.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
static_cap,cylinder,same_xx,factory_prepolish,1,41000,fail_force_overload,False,False,True,False,False,474,374,0,15.757790565490723,48.52778244018555,0.8137188423660737,0.4991724506837909,-0.5820296987702575,-0.5820296987702575,0.9936708860759493,0.5,0.5,72.64944658942865,72.93597108667505,0.10204508373711749,0.0998768093428516,0.8052971899065311,0.7896385870643545,0.38106102838155587,0.38106102838155587,41.22546058974439,26.77481674794312,98.65,98.65,80.25,98.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,98.65,98.65,80.25,98.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.65,98.65,80.25,98.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,98.65,98.65,80.25,98.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
static_cap,cylinder,same_xx,factory_prepolish_deep_defect,2,41000,fail_force_overload,False,False,True,False,False,2500,2400,0,14.95443344116211,48.529090881347656,0.6581735096752643,0.41200031154751776,-0.40347596086263654,-0.40347596086263654,0.624,0.5,0.5,70.56096003979579,74.05152124460108,0.10317968719405735,0.0922976953987506,0.9463934815775794,0.9691662055867316,0.6843423906818914,0.5566011147753542,41.12485958286438,28.536561868414044,97.37,97.37,79.25,87.3,99.89,99.89,97.75,100.0,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,97.37,97.37,79.25,87.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.61,97.61,81.75,87.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.61,97.61,81.75,87.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
static_cap,cylinder,same_xx,factory_prepolish_deep_stress,3,41000,success,True,True,False,False,False,3728,3628,0,10.568389892578125,48.529090881347656,0.549386274257411,0.3351186777668897,-0.22563271937779922,-0.22563271937779922,0.5281652360515021,0.5,0.5,70.28287104118675,74.28881234419984,0.10403775627132578,0.10144394351132595,1.1192464705336993,1.1920432583696383,1.1114349883086923,0.9078893570661649,41.05708325582168,28.620114380543047,97.37,97.37,79.25,87.3,99.48,99.48,90.0,100.0,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,97.37,97.37,79.25,87.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.59,97.59,79.75,88.45,99.76,99.76,95.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.59,97.59,79.75,88.45,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
